address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
张江,上海,上海圆丰文化发展有限公司,CZ531568220,合资,2019-07-06 16:34:47,本科,无经验,1、协助产业园项目工程管理；2、负责产业园项目工程合约管理；3、协助产业园项目招标采购管理；4、协助产业园项目工程及物业管理。岗位要求：1、本科以上学历，工程、建筑、土木工程类专业；2、沟通协作能力强，有上进心，具有良好的学习能力；3、对产业园区、办公楼等类型产品感兴趣优先；4、应届毕业生优先。,工程合约（实习生）,https://jobs.zhaopin.com/CZ531568220J00339555807.htm,招2人,5K-10K
顾村,上海-宝山区,太平洋房屋（总部）,CZ294547880,港澳台公司,2019-07-06 09:14:24,本科,不限,"太平洋房屋！！！—这么好的公司不去？—大胆的来来来！！！—当然销售啊！做了销售，秒变高富帅、迎娶白富美、走向��生巅峰！—没做过销售，不会做呀。—天才也不是刚出生就能走路的！—我的学历不高。—学历不重要，能力、意愿度才可靠，关键是我们还会因材施教！.............（此处省略500字）任职资格1、18岁以上，35岁以下，高中以上学历，户籍、专业、性别不限；2、有无工作经验均可，应届生、退伍军人优先考虑；3、沟通能力强，普通话标准；有亲和力，工作积极主动，乐观开朗；4、做事认真踏实，为人正直诚恳；高度的工作意识，具有良好的团队精神。工作内容1、新员工入店，熟悉了解所在商圈。不必乘车东奔西跑，因为我们的商圈和办公室在一起2、负责接待、沟通上门客户，维护公司分配的客户，详细了解好客户的需求，做好信息的合理匹配；3、进行商务谈判，促成买卖和租赁业务成交；从带看到成交，师傅或店长一对一辅导；4、为客户提供感受良好、贴心专业的置业服务；客户至上是我们的宗旨，源源不断的老客户介绍也就会接踵而来。5、传承企业文化，定时的“义工活动”便于提高企业的良好形象。薪酬福利待遇（不怕行业对比）薪酬福利：试用期5300-6300元保底底薪（本科学历，退伍6300底薪，全日制大专学历5800元底薪，其他5300）+就近分配+转正后底薪最高8000元+15%-45%提成（租赁统提35%）+奖金=月收入18888以上（上不封顶）2、保险补贴：健全的社保体系，太平洋基金”为员工解决后顾之忧。3、奖金体系：新人奖、季度奖、年度奖、精英大礼包、团队奖等众多奖励。4、晋升空间：每月内部选拔，3个月一次晋升考评，绝无“空降兵”！5、工作氛围：这是一个家，每个人都是我们的家人，和谐、互助、团结、融洽的工作氛围，为大家创造一个良好的工作环境6、企业文化：简单专注，全力以赴。“百善孝为先”感恩、正向、专注、精进、利他。爱的文化，家的方向。7、其他：聚餐、郊游、K歌、爬山、采摘、农家乐...多姿多彩的文娱生活，节日中特殊的神秘礼物，优秀员工的家庭旅游,让大家感受家一样的温暖。培训制度-祝助你一臂之力1、新人入职：三天基础培训（知道做什么）2、入职后：师徒帮带；教、练、扶、送（知道怎么做）3、前三个月：补充培训、技能培训（知道怎么做好）4、三个月后：绩优培训、晋升培训（追求卓越）晋升机会（百分百内部晋升，绝无“空降兵”）1、公司晋升透明，所有管理层从基层做起，不限经验、学历，不按资格新老，按照对公司的贡献和自身的能力2、客户经理（半年）--店长--区域总监--副总提供良好的发展平台，所有管理层均从底层做起，100%内部晋升，能者上，平者让。我们提供的不仅是一个职位，而且是一份成就自我的事业！面试地址：徐汇区零陵路583号海洋石油大厦3楼（4号线上海体育场站2号口出右行400米） 记得及时联系HR 季经理***********，以防走丢哦！（本公司直招，非中介机构，无需缴纳任何费用，请求职者放心投递！）",（销售）年薪30万有挑战是机遇你愿意吗？d,https://jobs.zhaopin.com/CC294547887J00101853505.htm,招15人,10K-15K
龙华,上海,同辉融资租赁(上海)股份有限公司,CZ542345920,外商独资,2019-07-06 18:33:23,本科,1-3年,岗位职责:1、进行大企业综合用车需求开拓和维护，完成销售业绩考核。2、拓展建立企业客户展业合作渠道网络，开拓维护合作平台企业。3、组织老客户积极参与公司组织的市场活动，挖掘提升老客户的二次购买和转介绍。4、负责从客户意向确立、方案设计、资信初评、资料收集开始、到合同签订的整个过程管理和推进。任职要求：1、贸易、金融、财务等相关专业，全日制大学本科毕业；2、有企业客户金融产品行销工作经验，或在企业人力资源服务机构、行政商务服务企业任职销售的经验，有丰富的行业客户、集团客户资源；3、有一定的提案和报告撰写能力，有财务税务基础知识，知晓融资租赁的本源和特质，善于沟通，执行力强。,大客户直销经理,https://jobs.zhaopin.com/CC542345922J00198464301.htm,招1人,20K-40K
五角场,上海,上海立乾企业管理咨询有限公司,CZ456619580,民营,2019-07-06 16:43:45,本科,1-3年,岗位职责：1、客户拓展：负责支持销售进行业务拓展和电话沟通对接，包括但不限于出具内训方案、师资组织和课程设计等；2、产品培训：根据客户要求，设计出具有针对性的培训方案，并主导实施。 岗位要求：1、40岁以下，全日制统招本科及以上学历，市场营销、教育相关专业；2、有2年以上教育培训工作经验，且有参与培训项目流程经验（包括培训需求分析、培训方案设计、组织实施、教学管理等）；3、有较好的电话沟通能力和语言表达能力，有团队合作精神，积极乐观；掌握WORD/PPT/EXCEL等办公软件。,培训营销经理,https://jobs.zhaopin.com/CC456619580J00324956407.htm,招3人,8K-10K
朱泾,上海,上海贝琥文化发展有限公司,CZ718833480,民营,2019-07-06 18:14:46,本科,1-3年,职位：高级编辑主任（2名，全职）主要工作： 1. 审核译员翻译好的SCI论文，进行中英文校对 2. 论文格式调整，及选刊投稿3. 翻译中文稿件和润色英文稿件4. 培训和指导翻译人员 5. 上级安排的其他工作招聘要求 1. 有3年以上医学SCI翻译背景，翻译润色过高分SCI文章者优先 2. 有留学背景的优先考虑 3. 英语基础扎实，有专八证书（医学专业相关的博士毕业生英语6级以上） 4. 工作细心，吃苦耐劳薪资待遇： 1. 工作时间和地点自由，线上工作，按时完成任务即可 2. 薪资=底薪（4500-6000千）+提成（按篇计算）+奖金+五险一金（或补贴）3. 试用期后工作积极及表现突出月总收入可达8000-10000以上职位：翻译老师（兼职）、编辑老师（全职） 主要工作： 1. 翻译中文稿件和润色英文稿件2. 论文格式调整，及选刊投稿3. 审核译员翻译好的SCI论文，进行中英文校对4.上级安排的其他工作招聘要求 1. 有1年以上医学SCI翻译背景，翻译过高分SCI文章者优先 2. 有留学背景的优先考虑 3. 英语基础扎实，有专八证书（医学专业相关的博士毕业生英语6级以上）5.工作细心，吃苦耐劳 编辑老师薪资=底薪（3000-4500千）+提成（按篇计算）+奖金+五险一金（或补贴）试用期后工作积极及表现突出月总收入可达6000-10000以上翻译老师薪资 200-600+/千字   ,sci医学论文翻译/高级翻译/编辑/高级翻译,https://jobs.zhaopin.com/CZ718833480J00135121605.htm,招20人,6K-12K
场中路,上海-静安区,上海城建日沥特种沥青有限公司,CZ584829520,合资,2019-07-06 14:05:38,本科,无经验,岗位职责 ：协助日常部门行政工作任职条件：1、在校实习生（全日制本科以上学历），政法、中文、新闻、传播学等专业优先；2、日语熟练，能用日语流利的进行日常交流者优先；3、文笔好，具备独立撰稿能力，能熟练使用Word、Excel、Powerpoint、photoshop等办公软件；4、认同城建日沥的企业文化、工作要求和制度环境，具有长期服务的意愿，能接受挑战和承受较大的工作压力；5、身体健康，具备良好的职业素养，有较强的学习能力、责任心和团队协作精神，吃苦耐劳，积极进取。备注：实习优秀者，毕业后可以留任！,行政助理（实习生）,https://jobs.zhaopin.com/CC584829522J00376472301.htm,招1人,2K-4K
航头,上海-浦东新区,上海源耀生物股份有限公司,CZ601641220,股份制企业,2019-07-06 18:59:28,本科,3-5年,岗位职责：1、  负责贸易部的现货和期货采购业务及目标达成；2、  负责贸易部日常销售业务及销售目标达成；3、  负责贸易部国内外供应商开发，维护和管理；4、  负责贸易部销售市场规划和客户管理，包括终端市场（例如餐饮，加工厂，批发市场等）；   5、  负责其他新进口品种，例如咖啡等的市场可行性调研及操作；   6、  负责贸易部团队管理和人员激励；7、  负责其他未竟事宜。 任职资格：1、  4年进口相关业务工作经验，肉类或咖啡进口业务工作经验优先；2、  2年采购相关工作经验，肉类或咖啡采购工作经验优先；   3、  英文能力和沟通能力强，英文商务沟通和书写无障碍；4、  执行力强，能出色完成岗位工作任务；   5、  有成功欲望，能接受和挑战新事物； ,(食品）贸易经理,https://jobs.zhaopin.com/CC601641227J00282001203.htm,招1人,10K-20K
七宝,上海,上海彩麒国际贸易有限公司,CZ759277080,民营,2019-07-06 00:50:21,本科,无经验,"岗位职责：1、负责维护、开发国际新、老客户，跟进、满足客户需求；2、帮助客户解决产品问题,跟踪客户投诉处理结果,做好售前、售后服务工作,提升客户满意度；任职要求：1、大学专科以上学历；2、能熟练掌握英语，专业四级以上；3、国际贸易、英语等相关专业；4、有吃苦耐劳精神，优秀的人际交往能力、表达能力以及领悟能力；5、能够接受每年一到二次的国际出差；",外贸/贸易专员/助理,https://jobs.zhaopin.com/CZ759277080J00032301205.htm,招3人,4K-6K
,上海-普陀区,上海丽兹行房地产经纪有限公司-SH-Y6,CZ418846210D00113009241,民营,2019-07-06 13:47:22,本科,不限,【岗位职责】1.新员工入职，熟悉了解产品信息（一二手高端楼盘项目+金融产品等）；2.详细了解客户的核心诉求，精准匹配合适的产品信息；3.与客户面对面沟通，通过Ipad、豪宅APP、楼盘字典等营销工具前期介绍产品信息，带客户看房、讲盘，通过市场数据分析，进行磋商、谈判，促成产品成交等.【岗位要求】1.21-35周岁，本科及以上学历，较强的学习能力；2.具有良好的亲和力、沟通表达能力；3.理解能力、逻辑协调佳；4.工作积极主动，注重团队合作 ；5.愿意参加公益活动，具有爱心和感恩之心. 【薪资待遇】1. 薪资构成：①入职第一月即无责任底薪6000+500住房补贴+500~1500学历津贴，无业绩要求的哦~②晋级加薪：每月评定等级，A0~A15，每晋升一级底薪增加300，封顶10900，如果你够优秀，连跳15级不是梦③提成：提点3%-62%，根据个人业绩核算（豪宅顾问年薪收入约30万，销冠年收入破百万）2.六险一金：养老、失业、医疗、工伤、生育、商业保险，公积金，均缴纳上海本地的哟~3.各类奖项拿到手软：新人奖、品质及价值范、支持个人及团队奖、个人月度销冠奖、团队月度奖等等4.海内外任你游：泰山、青岛、杭州、海南、云南、泰国、韩国、马尔代夫.......就等你来！5.重磅奖励：员工父母——北京、上海、青岛、杭州等城市旅游，员工也放假呦！【企业特点】高智商：接触的是净资产在3000万以上的各行各业的精英人士，身边的伙伴都是高学历的优秀人才；高效率：高效客户服务，高效团队合作；高资本: 做标的在2000万-3个亿之间的项目；高收益：年薪在30-60万之间，优秀者可以年薪过百万；高晋升：以能力为本，每半年一次的公开透明的晋升机会。 公司总部地址：上海浦东新区浦电路577号葛洲坝大厦（平安财富大厦）详情咨询集团官网：www.lizihang.com ,豪宅销售【底薪7000+高提成+六险+师徒】,https://jobs.zhaopin.com/418846213276645.htm,招20人,6K-11K
交大,上海,上海语德教育科技有限公司,CZ557159420,合资,2019-07-06 00:50:41,本科,3-5年,职位描述1、负责制定教研工作计划并组织实施，做到重点明确，措施具体；2、设计组织日语高考教案编写及教研活动；3、负责组织领导课程衍生工作（例如编辑出版教材等）；4、深入教学实际，指导教师解决教学问题、克服教学困难；帮助教师提高教学水平，促进教师专业发展。任职要求：1、本科以上学历，有3-5年的一线高考日语教学经验2、2年以上教学教研岗位管理经验；3、日语专业知识能力强，通过N1、专八。4、具有较高的教学管理经验和研发管理经验；5、热爱教育事业以及管理工作，为人诚实正直，品行端正。6、表达能力强，善与沟通协调，有强烈的使命感和团队合作精神。7、了解日语教学市场，熟悉日语高考题型及命题特点，经验者优先,日语教研组长（高考日语方向）,https://jobs.zhaopin.com/CC557159425J00366648907.htm,招1人,8K-12K
大连,上海-杨浦区,上海利真汽车服务咨询有限公司,CZ619331620,民营,2019-07-06 09:20:42,本科,1-3年,岗位职责：1、协助运营经理进行业务流程梳理、优化探讨等工作2、负责运营流程，规章制度修缮修订及业务审核管理3、定期收集业务流程系统需求并进行评审，明确开发需求及解决方案4、根据上报开发需求与IT部门进行对接，确认开发项目，并确保需求及解决方案正确可行5、根据业务需求及系统开发难度，与IT共同对上报需求进行排期确认6、完成对主要业务流程的数据分析输出，通过数据分析优化公司业务流程并跟踪落地7、完成其他上级安排的工作 任职要求：1、全日制本科及以上学历2、2年及以上流程运营工作，熟悉系统需求对接工作，有一定需求撰写、需求排期、系统测试经验3、能熟练使用office及Visio等相关流程设计软件4、良好的沟通协调以及团队合作能力，具有服务意识，严谨细致，关注细节,运营管理专员（总部）,https://jobs.zhaopin.com/CC619331627J00357572903.htm,招1人,6K-8K
七浦路,上海,同辉融资租赁(上海)股份有限公司,CZ542345920,外商独资,2019-07-06 18:34:56,本科,1-3年,职位描述：1、市场部年度品牌定位规划下的创意设计执行，对公司目标客户和企业提供的汽车出行解决方案和各类产品进行概念性的描述；2、完成具体单个设计项目的实施制作及过程管理·；3、完成公司特定品牌VI项目如：门店装修的整体策划创意、品牌形象落实跟踪检核；4、负责公司公共宣传阵地如官网调整、APP上新、业务系统和金融平台的整体视觉效果及UI设计，统一美化规范制作用户手册等。5、制作日常市场广宣成品及物料的管理；6、除销售市场部以外公司内部其他部门提出的与公司整体视觉和设计相关的任务，协调沟通、把控产生的费用和时间性。任职要求：1、3年以上品牌设计或大型广告公司工作经验；2、有标志、包装、VI、画册等设计经验；3、具有扎实的美术绘画功底，能深入理解公司业务和产品需求，对营销内容有自己的理解、能基于最终呈现效果；4、能熟练运用Photoshop/Illustrator/AI等设计软件；5、具有优秀的审美能力，热爱时尚，对视觉设计、色彩有敏锐的观察力及分析能力，具有很强的品牌创意能力、团队协作沟通能力和执行能力。6、热爱设计，对工作有较强的责任感。,创意设计专员,https://jobs.zhaopin.com/542345922250388.htm,招1人,10K-15K
五角场,上海,上海瑞逸环境设计有限公司,CZ613412620,合资,2019-07-06 18:55:47,本科,1-3年,工作职责：1. 在指导下，协助电气设计师完成设计工作2. 在指导下，完成照明项目的系统图、电气图设计、灯具安装节点图设计3. 完成上级吩咐的其他工作安排职位要求：1.大学专科或以上电气专业学历学位，照明设计、建筑、室内设计，城市规划或其他相关专业教育背景；2.具有1~3年在相关行业设计类公司的工作经验优先；3.有良好的沟通能力；学习能力强，有吃苦耐劳精神；4.熟练运用CAD、photoshop、Office办公软件,施工图设计师CAD,https://jobs.zhaopin.com/CC613412628J00371607901.htm,招1人,6K-8K
漕宝路,上海-徐汇区,苏州万易通讯科技有限公司,CZ208179810,民营,2019-07-06 18:39:35,本科,1-3年,负责公司PCB Layout工作，主要是无线通讯板，工业物联网板。要求： 1. 熟练使用1~2种绘图工具。            2. 对差分，射频，usb等走线有一定的经验            3. 对物料有一定的了解。            4. 掌握一定的焊接技能，需要焊接一些调试板。,PCB Layout 工程师,https://jobs.zhaopin.com/CC208179817J00152052006.htm,招1人,8K-10K
陆家嘴,上海,用友网络科技股份有限公司,CZ120887030,上市公司,2019-07-06 17:28:21,本科,不限,岗位职责：用友建筑行业软件及实施产品的销售；协调客户及相关资源；项目拓展及跟踪，实现销售任务。任职要求：土木工程、计算机、市场营销等专业本科及以上学历；有IT信息化直销工作经验、建筑行业ERP销售经验者优先；拥有优秀专业能力、优质客户资源者优先；有建筑行业工作背景者优先；热情开朗、善于沟通，有良好的服务精神及团队合作能力，抗压能力强；逻辑思维能力强、学习能力强、谈判技巧良好者优先；工作地点：上海/杭州/福州/宁波等地可选,大客户经理,https://jobs.zhaopin.com/CC120887036J00172567713.htm,招3人,8K-15K
人民广场,上海,沈阳盘古网络技术有限公司,CZ255947510,民营,2019-07-06 16:37:06,本科,1-3年,该职位工作地点在沈阳三好街岗位职责：1.熟悉百度、今日头条、广点通等信息流广告运营模式，能熟练维护及优化账户；2.对接并了解客户投放需求，协助客户完成投放方案；3.按时完成周期性相关数据报表，并根据数据及客户需求及时调整投放方案；4.了解信息流广告投放风向，根据客户不同需求策划定制化文案及落地页；5.配合团队完成客户提出的与投放相关的其他需求。任职要求：1. 本科学历以上，一年以上百度、今日头条、广点通等信息流广告优化经验；2.对热点事件，新闻动态等信息敏感，把握能力强，在新媒体做出快速响应；3.能承受一定的工作压力，具有团队合作精神，有强烈的责任心、上进心；4.有信息流投放成功案例者优先。,信息流优化师,https://jobs.zhaopin.com/CC255947515J00254412908.htm,招1人,4K-6K
五里桥,上海,上海百玛家居设计有限公司,CZ869394180,上市公司,2019-07-06 15:44:08,本科,不限,职位要求： 1、男女不限，24岁以上，大专以上学历 2、2年以上建材经验(上海市场)，有高档木地板销售经验者优先； 3、形象佳，气质好，沟通能力强 二、待遇： 1、底薪+提成+奖金  2、转正后享受交通、通迅、餐费、高温、生日等多项福利补助；自购车的可享受公里补助。 3、本公司有完善的社保福利制度、人才培训制度及奖励机制。,喜盈门国际建材品牌中心-店长,https://jobs.zhaopin.com/CC869394180J00340810003.htm,招1人,5K-10K
九亭,上海,上海紫通信息科技有限公司,CZ533546020,民营,2019-07-06 15:11:19,本科,1-3年,岗位要求：1、从事上位机软件研发工作3年以上；2、能熟练使用VS2010系列工具，对MFC、SQL数据库的使用经验丰富；3、对上级安排的需求明确的功能，能独自完成；4、从事过SCADA软件或者组态软件研发者优先聘用。任职要求：应具有良好的团队合作意识，能以身作则、起到模范带头作用，最终成长为能为公司独当一面的骨干人才；有完整独立项目成功研发经验优先。,上位机软件研发工程师,https://jobs.zhaopin.com/533546022250033.htm,招1人,10K-15K
,上海-徐汇区,上海链家房地产经纪有限公司,CZ307313210,民营,2019-07-06 13:47:00,本科,不限,"【集团简介】链家集团2001年创立于北京，集地产经纪、互联网科技、地产金融、资产管理于一体的集团企业，具有全产业链服务能力的房产020平台。上海链家房地产经纪有限公司（前身德佑地产）创立于2002年，是链家集团旗下上海分公司。起步高端，面向上海市民及企事业单位提供不动产交易、房屋租赁、营销代理、资产管理和地产金融业务等服务。【您的工作】1.负责客户接待、咨询工作，为客户提供专业的房地产职业咨询服务； 2.了解客户需求，促成二手房买卖或租赁业务，并负责业务跟进和房屋过户手续办理等后续服务工作； 3.负责公司房源的开发与积累，并与客户建立良好的业务合作关系。 【我们能给你提供的】1、工作时间：弹性工作,让你摆脱长时间捆绑在办公楼里枯燥无味的上班族生活；每周休息一天。2、收入不封顶：试用期无责任底薪5000+3000绩效奖励（7月30日前入职还可补贴1000），转正高提成（租赁统提50%，买卖20%-70%，一手统提30%）3、培训免费：公司提供专业系统的带薪培训（没经验？No Problem！）4、晋升不拼爹：不定期举行公开公正的晋升考核，有能力咱就升！5、福利想不到：带薪年假、社会保险、假日礼包、员工旅游、野外拓展等等！新人入职配置一台最新小米定制机！助你有效完成工作！【我们需要这样的你】1、全日制统招本科及以上学历，年龄18-36周岁，不包含自考学历；2、有无工作经验均可，优秀应届生优先考虑；3、学习力强，积极向上,文化价值观OPEN、正直、进取；4、喜欢与人交流，有亲和力，工作积极主动，乐观开朗；5、做事认真踏实，为人正直诚恳；高度工作意识，良好团队精神。面试地址：全上海可根据应聘者意愿就近分配",【链家地产】销售/中介/租赁/买卖/住宿,https://jobs.zhaopin.com/307313213285213.htm,招8人,6K-12K
江浦路,上海,中青旅上海国际旅行社有限公司,CZ233756310,上市公司,2019-07-06 16:52:31,本科,1-3年,岗位职责：1、操作集团客户国内国际会议、境内外奖励旅游、商务考察等团组；2、为企业客户提供专业化奖励旅游、会议、商务考察、活动等相关服务，维护客户关系，准确把握客户需求，执行、落实客户需求，提高客户满意度；3、执行公司战略决策，根据客户需求提供专业化个性化的出行方案，拓展会展客户业务，具有很强的服务意识与沟通能力，善于处理人际关系；4、有操作商务团组、大客户或集团客户工作经验，具备独立操作中小型团组、会议的工作能力，协助大型会议现场服务工作以及活动现场执行工作；录用条件：1、大学本科以上学历；2、2年及以上旅游同业相关工作经验；有会奖、会展工作经验者优先考虑；3、具备优秀的旅游从业知识和操作技能，具备优秀的职业道德和素养，能承担较大的工作压力；4、良好的语言沟通能力，普通话标准，英文听、说、读、写流利；5、熟练使用Word、excel、PowerPoint等办公软件，具备视频制作、平面设计能力优势者优先，医药、政府、汽车、金融行业从业经验者优先考虑。,HZ-会展客户经理,https://jobs.zhaopin.com/233756319250412.htm,招3人,6K-8K
南桥,上海-奉贤区,上海闲风园林景观有限公司,CZ732318880,民营,2019-07-06 18:23:50,本科,3-5年,景观植物设计师岗位职责：1、熟练掌握常用园林植物的生态习性及园林应用，特别是南方植物的应用；2、进行植物方案设计和整体效果控制。 对园林植物的栽培养护有较深的了解；3、熟练运用AutoCAD、Photoshop等软件。任职资格：1、园林绿化、风景园林类专业，本科及以上学历；2、拥有3年以上景观绿化设计经历；3、熟悉园林、绿化和景观设计施工图纸设计；4、熟悉生态造林和廊道建设设计优先考虑。3、福利①、周末双休，节假日根据国家相关规定休假，享有年假及年终奖金；②、享受国家规定的五险一金； ③、公司提供一定的内部晋升和学习机会；       本公司是专业从事建筑规划和设计、商业地产景观设计、城市园林景观设计、室内设计以及市政园林施工的企业。　　我们坚信成功源自于专注，深入的专注度不仅是我们对客户的承诺，更是保持我们团队卓越的关键。我们的设计专注于环境，专注于健康，专注于社会，专注于人文精神，并解决这些实际需求而运用艺术化和设计手段。我们的设计不只是流于表面的形式，而是深深的植根于土地，稳定且意味深远，在时间的度量衡上生根发芽，生生不息。　　我们作为新兴的设计先锋团队，尊重、包容、互助、乐观和专注是我们团队的核心价值观。我们对团队的每一位成员的个人时间给予最大的尊重，严格按国家法定假日，能不加班尽量不加班。我们坚信最好的氛围才能激发出最好的团队创造力。我们内部严格控制各项繁琐的手续，精简一切影响设计自由度的不必要程序，一切管理活动都以创造最好的设计环境为核心目标。我们公司是一个以年轻人为主的公司，平均年龄35岁，公司氛围轻松活跃，拥有专业的乒乓球活动室、休闲咖啡吧以及工作餐厅等，每年会组织多次公司旅游以及参观学习活动，尽量为员工提供更好和更优的工作环境和条件。　　欢迎浏览公司网站：www.fvld.net；　或是微信公众号：闲风国际；　　简历及作品集请发邮箱：******************；　　请仔细查看公司的具体地址，如路途过于遥远不能过来请别投递，以免我们人事打扰您的宝贵时间，我们期待您的加入。我们公司需要初级、中级、高级等景观设计以及施工图设计相关的各个岗位的设计师，初级和实习设计师公司可以解决住宿问题，中级是15万薪以上，高级20万年薪以上，具体可面议；,景观植物设计师[上海],https://jobs.zhaopin.com/CZ732318880J00321246301.htm,招2人,10K-15K
,上海-奉贤区,上海丽兹行房地产经纪有限公司-SH-Y6,CZ418846210D00113009241,民营,2019-07-06 13:47:59,本科,不限,"【企业的特点】高智商：直面净资产3000万以上各行各业顶尖精英人士，身边伙伴皆为高学历优秀人才；高效率：简单的人际关系，高质的客户服务，高效的团队合作高资本：只专注于2000万-4个亿之间的豪宅项目高收益：年薪在30-60万之间，优秀者年薪过百万高晋升：以能力为本，每半年一次的公开透明的晋升机会高科技：科技化营销，拥有landzso系统，丽兹豪宅网，手机APP、720度环景看房，丽兹豪宅汇，楼盘字典等营销工具，作业更高效【岗位要求】1.21-35周岁，统招二本学历，国外学历需要top500，学习能力强；2.具有良好的亲和力、理解能力、逻辑协调和沟通能力；3.积极乐观开朗，为人诚实守信，工作积极主动，注重团队合作；4.愿意服务于高端客户，并且有意愿通过与高端客户面对面沟通提升自己的综合能力；5.愿意参加公益活动，具有爱心和感恩之心；【岗位职责】1.新员工入职，熟知高端楼盘与产品信息；（北京、上海、美国、英国、澳大利亚、加拿大豪宅项目；金融产品）；2.详细了解客户的核心诉求，精准匹配合适的产品信息,提供豪宅市场报告、价值分析报告等；3.与客户面对面沟通，通过Ipad、豪宅APP、楼盘字典等营销工具介绍产品信息，带客户实体看房，通过磋商、谈判，完成成交。【薪资待遇】1、入职第一月即无责任底薪6000+500住房补贴+500~1500学历津贴，就是这么没有套路，没有新人保护期2、晋级加薪：每月评定等级，A0~A15，每晋升一级底薪增加300，封顶10900，如果你够优秀，连跳15级不是梦2、高额提成：佣金计提：3%-62%3、随岗培训：集团14年系统化培训，且带薪4、晋升你说了算：公开公正内部晋升，只要你有能力，你就晋升5、想不完的福利：六险一金+带薪年假+国内外旅游+各种嗨趴+逢节必过……6、迅速积累经验、能力和人脉：零距离对接各行各业大人物，汲取更多成功的经验和人生阅历【其他福利】六险一金：养老、失业、医疗、工伤、生育、商业保险；住房公积金；享受免费健康检查；节日福利：法定节假日、10天春节假、带薪年假.....带薪培训：一对一师徒辅导制；业务训（房产、金融、心理学、美学等）、管理者培训（中欧、北大光华等）、国内外交流沙龙...多重奖励：新人奖、品质奖、价值范、支持个人及团队、职能嘉奖、个人破纪录奖、个人/父母年度海内外旅游（泰山、青岛、杭州、海南、云南、韩国、马尔代夫...等你来！）逢节必过：圣诞节、儿童节、中秋节、感恩节...节日不停，happy不停；花式活动：爱心义卖、公益活动、舞蹈大赛、运动会、演讲大赛、文化沙龙、轰趴、生日party...还有：企业内部通话免费；不定期零食、甜汤、水果等；最简单坦诚开心的工作环境...",无责底薪8000+提成 房产销售代表 师徒制,https://jobs.zhaopin.com/CC418846213J00090340213.htm,招20人,8K-14K
人民广场,上海-黄浦区,上海景程市场营销策划有限公司,CZ238166310,民营,2019-07-06 00:50:16,本科,1-3年,职责： 1、负责医学专业出版物的约稿、编辑、校对等工作； 2、负责医学继续教育项目的医学沟通、内容制作和会议跟踪等工作；3、医学搜索、整理和文案撰写。要求： 1、临床医学专业本科以上学历，熟练检索、阅读英文医学文献，英语水平四级以上； 2、优秀的文字功底和编辑能力，有很强的选题策划及实施能力；3、有效的客户沟通能力和服务意识；4、良好的团队协作能力，工作责任心强，能承受一定的工作压力；5、能熟练使用Office办公软件，充分利用网络资源进行工作；6、有临床工作经验或医学文案编辑经验者优先。,医学编辑,https://jobs.zhaopin.com/238166318250283.htm,招1人,10K-15K
,上海-徐汇区,上海丽兹行房地产经纪有限公司SH-Y9,CZ418846210D00113142861,民营,2019-07-06 13:52:27,本科,不限,【岗位要求】1.21-35周岁，统招本科学历及以上；2.具有良好的亲和力、理解能力、逻辑协调和沟通能力；3.积极乐观开朗，为人诚实守信，工作积极主动，注重团队合作；4.愿意服务于高端客户，并且通过与高端客户面对面沟通有意愿提升自己的综合能力；5.愿意参加公益活动，具有爱心和感恩之心；【岗位职责】1.新员工入职，熟悉了解产品信息（所在高端楼盘项目+金融产品等）；2.详细了解客户的核心诉求，精准匹配合适的产品信息；3.与客户面对面沟通，通过Ipad、豪宅APP、楼盘字典等营销工具前期介绍产品信息，带客户看房、讲盘，通过市场数据分析，进行磋商、谈判，促成产品成交等；  【培训系统】企业内训+外训+一对一师徒辅导制培养①内训：新锐培训班+技能培训班+法务权证知识培训+MOT培训+流动大课堂+黄埔培训班（每6个月一期） +管理培训班②外训：外聘讲师+PMBA课程+EMBA课程（参加知名培训机构及学府的高级管理研修班） 【薪酬体系】✔ 显性高薪：薪资：无责任底薪6000~7000元/月（+高额提成5%起+精英留任奖+年终绩效奖+带薪年假✔ 隐形成长：高端客户的人脉，丰富专业的知识和成长，丰富多彩的人生经历。✔ 其他福利：v未来的保障：养老、失业、医疗、工伤、生育、商业保险、住房公积金v健康的身体：享受免费健康检查v无忧的通话：企业内部通话免费v各种的奖励：新人奖、品质奖、价值范、职能嘉奖、个人破纪录奖......v各种的旅游：☆司龄游：海内外旅游（泰山、青岛、杭州、海南、云南、韩国、马尔代夫。。。）☆父母的旅游与福利：针对优秀员工父母的旅游活动和免费健康体检/父母养老金v各种的开心：☆定期组织形式不定的团建活动，任你嗨~ ☆逢节必过传统：端午节，情人节，儿童节。。。任意过~☆各种不同的惊喜：每年的生日，入司满月生日，司龄生日， 任你猜~ 【晋升体系】1.豪宅专家晋升路线：A0初级豪宅顾问-A8资深客户经理2.营销管理晋升路线：A0初级豪宅顾问-A2豪宅顾问-参加公开竞聘晋升（B1-B9）店经理-B3店经理-（C1-C3）店面总监-C2店面总监-大区总监3. 内部转岗,年薪15万起 销售专员/业务拓展/市场分析,https://jobs.zhaopin.com/CC418846213J00054458713.htm,招20人,6K-12K
