address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
曹家渡,上海,礼高文化传播(上海)有限公司,CZ563362180,民营,2019-07-17 19:26:48,本科,1-3年,主要职责：1、招聘信息投放、电话约面并接待面试人员，负责基础职位的人员招聘初面工作，负责招聘报表的数据分析和报表更新；2、各类员工档案资料的建立、维护及管理；3、员工入离职管理及组织实施入职培训；4、员工关系维护和员工活动的策划组织；5、直线经理交办的其他事项 任职要求：1、本科学历，人力资源管理、心理学或相关专业背景；3、有HR任一模块实操经验，结果导向型思维模式；4、具备良好的应变能力，以及独立处理问题的能力和良好的沟通协调能力。,hr助理/专员,https://jobs.zhaopin.com/CC563362180J00395633805.htm,招1人,6K-8K
金桥,上海-浦东新区,上海点涨网络科技有限公司,CZ457026380,民营,2019-07-17 20:15:35,本科,1-3年,"岗位职责：1、负责协助投顾老师为合作中的客户提供股票投资咨询，为服务期内客户转发相应的股票投资参考资料；2、收集整理投顾老师的资讯内容素材，制作课件ppt;3、编辑不定期的营销素材。任职要求：1、本科以上学历，经济学专业优先，性格开朗，乐观向上，并有较强的学习领悟能力；2、具备证券从业资格证书，懂K线图,有股票、证券、或相关投资工作经验优先；3、团队协作能力强，诚实守信，勤奋努力，愿意接受挑战；4、有较强的执行力和良好分析能力；5、热爱金融行业，有股票交易经验和一定的行情分析能力及技术水平者优先录取6、口齿伶俐，普通话良好，具备良好的沟通技巧和客户服务意识；7、认同企业经营理念和价值观，愿意与公司共同成长；我们为您提供：1、5天8小时工作制，享受带薪年假和国家各类法定节假日；2、购买五险一金；3、不定期组织员工旅游活动；4、享有节日、公司关怀等福利；5、不定期组织员工生日会，营造温馨快乐的工作氛围；6、每周员工不定期参加集体运动，有益身心，并加强团队凝聚力.",证券分析师助理,https://jobs.zhaopin.com/CC457026387J00295182807.htm,招1人,6K-10K
中山,上海,上海松江开天教育培训中心,CZ843012130,民营,2019-07-17 19:50:14,本科,不限,职位信息岗位职责：1、根据学生情况，充分进行教学准备；2、进行高质量的课堂教学及课后作业的布置；3、及时与家长沟通，进行教学反馈；4、积极主动进行教研活动；5、完成上级领导安排的其他任务；任职要求：1、本科及以上学历，具备教师资格证，优秀者可适当放宽；2、能够独立进行小组及一对一学科教学3、极强的教学感染能力，出色的学科教学方法与教学能力；4、善于与学生沟通，调动学生的积极性；我们将为您提供：1、完善的社保机制：五险一金2、完善的晋升渠道以及培训体系3、带薪年假：每年5-10天带薪年假4、有竞争力的薪酬和奖金制度工作时间：每周40小时，周末及暑假、寒假必须上班晋升通道：学科教师--年级组长--教研组长--校长助理--分校校长,急招全职语文数学英语教师,https://jobs.zhaopin.com/CZ843012130J00174376606.htm,招10人,10K-15K
金桥,上海-浦东新区,钰真(上海)信息技术有限公司,CZ419257080,民营,2019-07-17 18:53:33,本科,1-3年,"岗位职责：1、根据公司产品风格的定位，结合市场分析，能独立完成每季服装的开发和设计；2、及时了解时尚流行资讯，并根据市场销售情况，以开发更具市场竞争力的产品；3、根据部门整体规划，完成企划系列工作；4、热爱服装行业,善于了解目标消费群、竞争对手、产品定位。任职要求：1、本科及以上学历，服装设计类专业，做服装设计开发2年以上；2、熟悉刺绣、印花、染色等常规工艺；3、对色彩、搭配、潮流元素有一定敏锐度，富有创造力和执行力，了解欧美货女装的优先考虑；4、对数据反应敏锐，并有良好的货品分析能力；5、熟练运用平面设计软件。薪资福利待遇：1、绩效奖金+年终奖金+五险一金+假日福利+节日福利+带薪年假+加班补贴+值班补贴；2、周末双休，弹性上班，法定节假日正常休息；3、公司提供不定期旅游，福利优厚。",女装设计师,https://jobs.zhaopin.com/419257087250013.htm,招5人,8K-15K
花桥,上海,爱渥工业设计(上海)有限公司,CZ813328850,民营,2019-07-18 06:05:04,本科,5-10年,"Requirements 任职资格Talent and Creativity. Have passions in car design. 具有天赋及创造力，热爱汽车设计 Innovative and fresh ideas in diverse design fields. 在不同的设计领域有创新的想法Strong sketching skills and rendering skills. 优异的绘图功底及渲染能力Strong ability in Photoshop. Have Working knowledge of Alias with clear understanding of 3D 熟练使用Photoshop，会使用AliasCapable to develop 3D through clay with the clay modelling team  与油泥模型团队合作进行内外饰油泥模型制作Understand vehicle construction, respect technical instructions while defending the design 了解汽车构造，在保护设计的同时能够尊重技术指导Able to work as part of team and Keep fluid communication at all levels 有团队合作精神并能与各级别同事良好沟通Take a lead on assigned projects as senior designer 高级设计师需要有带内外饰团队经验Good presentation skills, able to handle design presentation and reviews 具备优秀的讲解能力，能够独立进行设计展示及评述Fluent English (working language) 熟练使用英文（工作语言）Minimum3 years related working experience for Designer: Minimum 7 years related working experience for Senior Designer 设计师3年以上相关经验；资深设计师7年以上相关经验Weare providing competitive salary and benefit. To be considered for an interview, please send your Chinese/English resume and car design portfolio (pdf max 10MB) as attachment to our HR email.    我们将提供具有竞争力的薪资福利（描述处薪酬仅用于参考），如您想尽快获得面试机会，请将中英文简历及汽车设计作品集（不超过10MB）作为附件发送至我们HR的邮箱： hr@everdesign.top6 months internship is also considerable,if you want to apply, please remark ""Internship"" in subject.我们也提供六个月及以上的实习机会，如果您需要申请实习生岗位，请您在邮件标题处备注“实习”  ",Designer / Senior Designer汽车设计师/高级汽车设计师,https://jobs.zhaopin.com/CC813328850J00281526906.htm,招5人,15K-20K
闸北公园,上海-静安区,上海初英文化传播有限公司,CZ817452320,民营,2019-07-17 20:52:43,本科,不限,位职责：1）针对学生情况，能独立给学生制订有效的竞赛辅导方案，进行个性化的课程讲授，为学生提供高质量的教学服务，提升成绩；2）参加教研备课活动，提高业务水平；3）至少一年以上教学经验，优秀者可适当放宽；4）授课条理清晰，重点突出，并善于根据学生特点因材施教；5）协同教育咨询师、教务老师做好学生和家长的服务工作，提高客户满意度。 任职要求：1）本科以上学历（教学经验丰富者可放宽至大专学历），普通话标准，仪表仪态端庄，有亲和力；2）具有良好的教师职业操守和服务意识，热爱教育教学工作，热爱学生，为人师表，身正为范；3）沟通表达能力强，讲课条理清晰，风趣幽默，有互动，能够因材施教，启发教学；4）有爱心、有耐心、有责任心，抗压力强，执行力强。福利待遇：1）按照国家相关规定缴纳社保及公积金；2）教育行业内领先的奖金比例；3 ) 提供高档公寓宿舍，距离校区工作地点约10分钟。4）专业严格的培训体系：入职培训、带教培训、分享培训、模拟培训、旁听培训。（行业顶尖的在职人员带教主讲、严格的考试考核体系）5）公正快速的晋升体系：实习期→转正→骨干教师→学科带头人→副校长培训生→副校长→校长/区域教学经理。（公司处于扩张期，平均晋升周期6-9个月）6）教育行业单纯积极的团队氛围；每月校区活动、每季度区域活动、每年度集体旅游；提供年假，且工龄每满1年增加1天。,小学英语老师（系统培训+双休）,https://jobs.zhaopin.com/CC817452320J00355768101.htm,招2人,8K-10K
,上海,上海链家房地产经纪有限公司,CZ307313210,民营,2019-07-17 22:42:52,本科,不限,"职位信息刚刚走出校园，我们有理想，有热血；刚刚走进社会，我们没有工作经验，我们没有经济基础；你需要伯乐，你需要平台，你需要一个能看到你才华的领导，你需要一个迅速成长的环境！来链家吧，十几万大学生一起，我们用青春见证未来！岗位职责：1、负责客户接待、咨询工作，为客户提供专业的房地产职业咨询服务；2、了解客户需求，促成一手房和二手房买卖或租赁业务，3、并负责业务跟进和房屋过户手续办理等后续服务工作；4、负责公司房源的开发与积累，并与客户建立良好的业务合作关系5、打造个人的专业品牌。薪资福利：1、试用期薪资8K（无责底薪5000+3000绩效），另外入职首月补贴1000；转正后综合薪资在10k-15k左右（半年内）；2、转正后薪资组成部分：3000底薪+2000绩效+提成3、提成：租赁统提50%；一手买卖统提30%；二手买卖20%-70%提成；2、开放自由的平台任你发挥；3、一对一辅导体系+专业拓展培训帮你成长；4、完善的晋升机制帮你筑梦；5、免费的国内外旅游等你来享受；6、链家高大上＋设计感十足的办公环境等你来体验。公司优势:链家拥有强大的网络体系--链家网，互联网时代线上流量覆盖所有人群，用户更加依赖和习惯于线上了解和咨询这正是获取客户的主要途径，链家网是链家自营免费使用，广告覆盖面广，线上浏览量是同等网站的两倍之多，用好链家网等于成功了百分之70.员工晋升：链家地产全销售团队没有空降兵，今天的销售人员，就是明天的高层管理者的后备人选。分为两个发展方向：职业经纪人：经纪人——高级经纪人——超级经纪人（年收入过100万、提成85%）职业经理人：经纪人——店经理——商圈经理——大区总监——分公司总经理——控股集团副总裁专业培训体系：链家专有培训基地：链家学院，专业培训讲师,一系列人才的标准化培养：1、新人训——从新人到专业经纪人的第一步。入职前4天专业知识培训和军事化质素拓展训练，让你对房地产行业、链家和销售工作有一个最基本的认识；2、导师制——专业经纪人成长的第二步，全程业务指导和帮扶；3、衔接训——通往专业化的阶梯：涉及业务实战方面的，包括经纪人的一天、店经理十六步、带看九要素、奇妙等式等专业知识。公司信息一．公司介绍链家集团致力于为经纪人提供支持、服务和优秀的生态作业环境，为客户提供优质的房地产经纪、金融、资产管理及装饰装修等业务的综合服务平台。2001年，链家地产从一个27人的小团队起步，十年磨一剑，不断创新使链家终成行业翘楚，业务范围横跨华北、东北、华东、西南等经济区，至今链家除北京本部外，已在大连、天津、青岛、成都、南京、上海、杭州、苏州、深圳、厦门、河北燕郊、济南、中山、珠海、东莞和佛山等27个城市开设分公司，以及美国的旧金山与纽约两个城市的海外事业部。并在北京链家旗下成立全资子公司：融信按揭home mortgage、自如事业部ziroom（北京、上海）、链家网Lianjia、丁丁租房zufangzi、理房通、毫米装饰。链家仍在不断扩大服务区域。而今链家已是拥有6000余家直营连锁门店、100000多名专业房地产经纪人及支持团队，百万客户真诚信任、月销售额超过亿元的中国最具影响力的房地产品牌经纪企业之一。（1）人员培养依靠总公司强大的平台支撑、资源支持与培训系统，不断培养出来的优秀人才奔赴全国各地分公司开疆拓土。（2）链家使命对社会：链家建立一个有远大抱负，操守自律，勇于创新，智慧管理的现代服务品牌。对房地产交易客户：链家有能力并且渴望具备能力去给客户提供愉悦的不动产服务。对房地产经纪行业：链家将提供海量、准确、标准、有深度、使用便捷的不动产资讯。对房地产经纪人：链家帮助和鼓励经纪人用美好人性(诚实/正直/友善)来共同创造和分享属于平凡人的尊严和非凡成就。（3）链家价值观客户至上：我们知道链家的存在对有房地产需求的客户来讲，意味着我们是值得信赖和依靠的。诚实可信：我们可以没有聪明的脑袋、漂亮的脸蛋、绚丽的背景，但我们诚实，我们让人信任。团队作战：我们正是因为自认在竞争中很弱小才走到一起，只能彼此依靠、彼此关照才能强大。拼搏进取：我们不掌控任何稀缺资源，唯有比别人更努力才能取得成功。（4）数字看链家15年 链家成立至今已超过15年时间100万 链家累计为超过100万户家庭提供过服务4秒 每4秒链家就新增一名委托客源60秒 每60秒链家就新增一套委托房源10元 北京市银行每放出10元贷款，就有2.5元是链家协助办理的120秒 每120秒链家可以成交一套租赁300秒 每300秒链家可以成交一套买卖1/2 北京市每售出二套二手房，其中就有1套是通过链家成交的联系电话王晓洁   18721434773",20届实习岗(销售） 底薪8k 安排住宿,https://jobs.zhaopin.com/CC307313213J00266849502.htm,招5人,8K-10K
虹桥,上海-徐汇区,上海太尧企业管理中心(有限合伙),CZ712344980,合资,2019-07-17 20:42:45,本科,不限,"择猎头的优势1.了解大量企业的用人之道、经营之道,大有裨益.2.与高素质的人打交道,获得一个真正有含金量的人脉圈子3. 深入的学习行业知识，成熟的猎头是众多公司人力资源总监的热门人选4.会有一份丰厚的收入,很滋润.5.时间一长，成为识人的人精，举手投足的蛛丝马迹都逃不过你明察秋毫的双眼6.不用担心失业，丰富的资源使你身价百倍工作职责1、根据顾问对所在行业，公司以及职位的分析，参与制定目标候选人的寻访方案；2、进行相关侯选人资料的收集、分类、整理，对简历做初步筛选；3、通过各种渠道快速寻访候选人，进行初步面试和评估；4、提供候选人评价和推荐报告，向顾问推荐；5、沟通协调候选人与公司之间的面试安排，跟进进展并及时反馈；6、候选人背景调查，薪酬谈判，offer跟进，入职跟进等。如果你是1、全日制本科或硕士教育背景；2、个性成熟、有亲和力，性格开朗、乐观积极；3、有一定的招聘或销售经验，且有志向在猎头行业长期发展；4、具有良好的沟通协调能力与市场开拓能力,能承受压力,具有强烈的自我成长欲望。你会得到1、无责底薪+项目提成+绩效奖金，月度晋升机制（升职涨薪哦）；2、福利：社保+公积金+带薪年假+员工出国旅游+员工活动+节日礼品+法定节假日3、以合伙制体系的发展模式，轻松和谐的工作氛围，透明的晋升空间；5、丰富的达人活动、愉悦的国内外旅游，还有更多的惊喜的福利待遇等待着你哦。",猎头顾问（欢迎HR、跨行业）,https://jobs.zhaopin.com/CC712344980J00323784003.htm,招5人,6K-8K
张江,上海,上海医映网络科技有限公司,CZ885328100,民营,2019-07-17 21:16:40,本科,3-5年,我们是一家集医学视频节目、医学服务、学术策划、传播、科普患教策划推广于一体的医学咨询公司。公司创始人汪闻亮先生，2009年创办《门诊》杂志并任主编，深耕医学传播领域10余年，在医学科普节目、医学专业节目、手术录播以及高端、大型学术项目策划、医学学术传播等方面有资深经验。曾先后策划制作了《心脏专列》、《感染•观》《免疫·策与术》等医学节目，同时策划的中国心血管领域首推的医学人文脱口秀《师说心语》荣获人民日报社人民网、健康时报社联合主办的第十一届健康中国2018 “年度医患教育创新项目”，取得了较大的学界和社会影响力。坚持医学专业与传播效果的统一，深耕医学视频传播、学术策划和推广，用我们专业学术团队，行业洞见，高端执行，为医药企业提供高质量的医学咨询，为中国医学科研的学术传播与发展做出力所能及的贡献，是我们始终如一的目的。【工作职责】 1、承担并完成分配的广告销售指标； 2、能与客户有效沟通，并建立良好关系，在沟通中发现商机，创造业绩； 3、熟悉掌握医药企业客户情况，撰写客户情况详细分析报告等； 4、积极开发新客户，构思新项目，拓展新的合作领域； 5、能够独立签订广告业务合同，负责广告业务合同的管理和跟踪，执行广告合同的后续工作，跟踪催款，保证合同按时执行，广告的各类款项及时到位； 【任职资格】1、本科学历，医学相关专业优先； 2、具有3年以上医药领域广告销售或市场相关工作经验； 3、较好的沟通、协调能力，应变能力强，团队合作能力强； 4、诚信，开朗，具有良好的职业素养。【薪资待遇】1、基本工资+丰厚提成。2、根据业绩发放提成，上不封顶。,高级销售经理,https://jobs.zhaopin.com/CC885328100J00354130303.htm,招2人,10K-20K
虹梅路,上海-徐汇区,韬才企业顾问(上海)有限公司,CZ448729710,合资,2019-07-17 21:31:52,本科,不限,"• 职位描述1、根据公司的行政要求维护公司公共区域的办公环境，提升办公品质；2、每月定期监督各部门的工作区域是否按照公司要求执行；3、负责办公用品的定期采购；4、负责办公室的日常报销，包含：办公用品、差旅费、快递费及其他费用等；5、负责业务部门的开发票信息的收集和记录，上报给财务部；6、公司节日活动的组织，提升员工的归属感；7、负责公司各部门员工的考勤管理和核算；8、需要在前台办公，来访人员的接待，包含面试人员的接待和安排；• 职位要求1、统招本科学历,对办公软件熟练应用；2、具备半年以上行政经验，能尽快适应新的岗位的同时对工作有一定的思考；3、乐观自信，与人交流开发，能够将正能量传递给周围伙伴；4、具备一定抗压能力，对待工作认真负责；5、能够自我反省，思考如何能够做的更好；6、踏实，有规划，对于自我成长有一定的要求。福利：下午茶，年假，员工体检，每年两次年会，外出旅游，丰富的团建活动，双休，五险一金，专业的培训机会，90后活力团队。地址：上海市徐汇区桂林路华鑫中心406一号楼801室（地铁9号线4号口出100米）",行政运营 双休 五险一金 绩效奖金 大平台,https://jobs.zhaopin.com/CC448729718J00248263204.htm,招2人,5.5K-6K
新闸路,上海,纳意(上海)文化传播有限公司,CZ451243430,民营,2019-07-18 01:18:20,本科,1-3年,岗位职责：1、根据学生（年轻白领为主）的需求，定制个性化学习方案：2、负责日语教学工作，面对面教授；3、参与教研活动，教案制作。任职要求：1、日语专业本科以上学历，发音标准，口语流利；2、性格活泼、教学耐心，有激情、认真负责，有团队合作精神和敬业精神，良好沟通能力、学习能力 ；3、对外语教学有浓厚兴趣，热爱教育培训行业；4、有一年以上面向中国人的日语教学经验者或日本留学就职、翻译经验丰富者优先考虑；5、全职或兼职均可。,日语教师,https://jobs.zhaopin.com/CC451243438J00267524608.htm,招2人,8K-10K
黎明,上海,福建汉诚装饰设计工程有限公司,CZ327100630,民营,2019-07-17 19:09:02,本科,3-5年,岗位职责：1.项目投资分析，进行日常成本测算，提供设计变更成本建议；2.负责对设计估算、施工图预算、招标文件编制、工程量计算进行审核；3.组织内部招标实施，配合外部招标；4.合同文件的起草与管理，跟踪分析合同执行情况，审核相关条款；5.工程款支付审核，结算管理，概预算与决算报告；6.变更洽商审核及处理索赔事宜。任职要求：1.建筑工程、造价、预算等相关专业大专以上学历；2.3年以上相关工作经验，具有注册造价师资格；3.熟练掌握相关领域工程造价管理和成本控制流程，了解相关规定和政策；4.善于撰写招标文件、合同及进行商务谈判；5.工作严谨，善于沟通，具备良好的团队合作精神和职业操守；6.卓越的执行能力，学习能力和独立工作能力。,预结算专员,https://jobs.zhaopin.com/CC327100636J00134213808.htm,招1人,6K-12K
虹桥,上海,居理新房,CZ464881780,民营,2019-07-17 19:35:29,本科,不限,居理新房(Julive)——全国最大、口碑最好的新房电商平台作为国内首家数据驱动的新房电商平台，我们的核心业务是向买房人提供全流程免费的高品质新房咨询服务。自2014年成立以来，先后受到了源码资本、K2险峰长青等投资机构的青睐。目前也是业内首家完成B+轮融资的新房电商平台。五年来，公司已经形成了数据和人才的双重竞争壁垒，并积累了领先行业两年的新房大数据营销系统。目前已经领跑房产行业细分赛道——新房电商领域。公司现在已有北京、天津，上海，苏杭，广州，重庆，成都、深圳、郑州、南京、佛山等12个分公司。在新房领域的这片蓝海里，居理期待和你一起见证优秀，成就彼此。 我们提供的岗位是——房产咨询师！月入过万就满足了？不不不，这只是开始！【我们能给您提供的】1、薪酬体系：基本工资9000+满意度奖金+1000房补。（基本工资包括无责任底薪7000+绩效2000，试用期按照基本工资80%发放）其中从18年4月开始实施的绩效与业绩无关，只要你有过硬的执行力，就可以全额拿到。2、重量级大奖：公司月度会投入数万元奖励优秀的咨询师，头炮奖、团队奖等应有尽有。另外年度还设置千元现金奖励，年度销冠更有苹果三件套、奔驰宝马等大奖等你来拿。3、多类补贴：每人每月可获得全勤奖+电脑补贴+话费报销+打车报销等。4、福利保障：试用期开始交五险一金+内部员工购房福利+年度体检+年度带薪出游+带薪年假+节假日福利+生日福利+ 每月团建经费。5、全职业生命周期的培训培养体系：从新人到管理者的每个阶段，均有完善的培训课程，且每个新人均配备资深导师进行入职引导及在职指导。①专业培训：入职初期，统一安排约两周的集中带薪培训，从地产行业的专业知识到营销咨询的业务技巧全方位覆盖。②引导人制度：资深的咨询师作为入职引导人一对一辅导，直到新员工可以独立且成功的为用户提供完整的咨询服务。③入组培训机制：对于新员工安排入组孵化，即由主管全面培育和孵化，帮助新人达到转正标准实现咨询师转正。④线上自主学习平台——猫头鹰学院，线上培训课程，让学习无处不在。6、两条个性化晋升通道：专业通道Or 管理通道①专业通道：C1 到C7；②管理通道：咨询师→咨询主管→咨询经理→城市经理→大区经理 。从新人到管理者平均晋升周期为9-12个月，每月均会组织一次管理者公开竞聘。公司有刚转正就做到主管的超强实力新人，有95年的城市经理，你希望自己成为哪一类？7、丰富多彩的员工活动：公司专门设立员工满意部，为员工提供茶歇、零食、甜点等福利，同时还有员工自发组织的读书、撸猫、篮球、健身等各种兴趣小组，让你上班不枯燥，下班不单调！8、工作环境：办公室均入驻高档写字楼，办公环境宽敞明亮，舒适整洁；公司互联网扁平化管理，氛围轻松融洽。9、公司团队：咨询师团队是一支十分具有活力的90后团队；全本科及以上学历的优秀同事，80%的咨询师毕业于一本院校，你必定可以从周围的人身上获益匪浅！ 【我们需要这样的你】1、来自一本及以上院校，统招本科及以上学历【我们的小伙伴34%以上来自海外和国内优秀高校，我们非常期待这样你加入我们，一同成长】；2、认为自己有不错的亲和力、沟通能力和逻辑思维能力；3、有良好的抗打击能力，愿意和一群加班狂一起工作(我们不时会出外勤，跑遍全城~)；4、渴望高收入、渴望在大城市有自己的立足之地；5、渴望和一群优秀的同事一起工作，让自己也变得同样优秀（真正公平、公开和谐的工作氛围）；6、一颗不安分的心、一颗能披荆斩棘的心、一颗热爱沟通的心； 【你要为公司做什么】1、专注提升自己的业务能力，根据从公司分配的客户的实际需求为他们提供专业化的咨询、陪同客户看房，提供专业购房建议，服务用户购房全流程；2、维护“居理咨询师”的品牌形象，传递公司良好形象和价值（这一点我们极其重视，客户第一！），追求用户的高满意度；3、进行市场分析及楼盘调研，发表专业的楼盘测评、维护楼盘数据（不熟悉操作也没关系，我们的入职培训以及引导人会耐心的帮你学习，一同成长）；4、完成每月既定的任务目标，我们看中具体的结果，也注重实现结果的过程——精致专业的服务（追求极致的客户满意度） 【公司地址】：上海市长宁区中山西路1065号中山SOHO B1层中山3Q良禽择木而栖，我在居理新房等你    ,新房置业顾问 名校同事9K起薪+房补+晋升快J10291,https://jobs.zhaopin.com/CC464881788J00117823411.htm,招30人,10K-15K
,上海,上海链家房地产经纪有限公司,CZ307313210,民营,2019-07-17 22:47:46,本科,不限,你是否有眼光选择房产销售？？在这个行业，不在乎背景，坚持勤奋努力就能收获比同龄人高出1-3倍的收入，我们提供的不只是一个职位，而是一份快乐的事业。欢迎优秀的您加入链家！薪资：薪资&提成（试用期6000底薪）+住宿方案+社会福利保险； 岗位职责：1、负责客户接待、咨询工作，为客户提供专业的房地产置业咨询服务；2、负责公司房客源开发与积累，并与客户建立良好的业务合作关系；3、负责线上渠道的房产信息维护，打造公司及个人的专业品牌；4、了解客户需求，促成房产（一手、二手、新房、豪宅、商铺...）买卖或租赁业务，为客户提供优质的购房/租房体验 ；5、为客户的资金安全提供保障，并负责业务跟进和促成买卖双方交易的达成；6、协助双方合同签署、办理权属转移、房屋过户手续等后续服务工作； 任职要求：1、统招本科及以上学历，营销类、管理类专业优先；2、善于沟通，有较强的语言表达能力；3、亲和力强，有良好的判断力和职业操守；4、有较强的进取心、学习能力，勇于挑战自我，不甘平庸；5、有较强的服务意识，做事认真踏实，为人正直诚恳。工作地址：全上海1300家门店可就近安排联系电话：王晓洁 18721434773（同微信）,(毕业季)链家直招管培生、储备管理岗,https://jobs.zhaopin.com/CC307313213J00262885602.htm,招8人,8K-10K
,上海,上海链家房地产经纪有限公司,CZ307313210,民营,2019-07-17 22:48:12,本科,不限,岗位职责:1.商圈社区专家：收集社区楼盘及相关商圈生活配套信息，提供相关咨询和解决方案；2.资产管理顾问：收集、分析和匹配、维护并推广相关房产信息，提供相关资产管理方案；3.房产法律咨询顾问：提供相关房产法律咨询；4.社区公益者：关爱社区中需要帮助的邻里。任职要求:1.统招全日制本科及以上，专业不限；2.诚实守信，具备较强的团队合作意识，积极乐观，勇于挑战；3.具备较强的沟通能力，善于倾听；4.具备较强的学习意愿及学习能力，善于使用互联网工具。联系电话；王晓洁 18721434773,毕业季欢迎实习生加入,https://jobs.zhaopin.com/CC307313213J00253152202.htm,招11人,8K-10K
临港,上海,上海兆研教育科技有限公司,CZ431078130,民营,2019-07-17 22:03:27,本科,不限,工作职责： 1. 负责学员上课通知，安排协调好老师课表，跟踪及落实班级学习的相关表格；2. 对学员的学习进行管理，通过微信和电话沟通，了解学员的需求和关注点，及时跟进反馈，提高学员的满意度；3. 负责学员续费情况的跟踪岗位要求：1.大专以上学历；2.你要热爱教育行业，热爱跟学生交流；3.在教育行业做过教务，班主任，客服等优先考虑；4.有良好的服务意识和沟通表达能力。薪资待遇：初级教务：底薪+绩效+续费提成+奖金=年薪5万起中级教务：底薪+绩效+续费提成+奖金=年薪6万起高级教务：底薪+绩效+续费提成+奖金=年薪8万起,教务（临港校区）,https://jobs.zhaopin.com/CC431078133J00258691706.htm,招2人,4K-8K
徐家汇,上海,上海盈沛贸易有限公司,CZ120015530,民营,2019-07-17 19:47:02,本科,3-5年,岗位职责1、协助销售进行售前及售后的技术服务；2、和客户沟通， 解答客户的技术问题，必要时前往客户公司现场维护解决；3、根据销售或客户要求， 与国外工厂沟通获取支持， 解决客户的技术问题；4、协助销售进行投标， 并按要求制作技术投标书；5、协助设计主管进行系统设计，产品定型及相关制图。任职要求1、大学本科学历，仪表自动化或机械等相关专业；熟悉汽车制造、机械或仪表行业技术支持工作经验者优先；2、熟练使用ACAD和3D制图软件；3、较强的语言表达和沟通能力，责任心强，工作细致，能承受一定的工作压力。,技术支持工程师,https://jobs.zhaopin.com/CZ120015530J00291239602.htm,招1人,10K-15K
平凉路,上海-杨浦区,上海海能证券投资顾问有限公司,CZ572190480,民营,2019-07-17 22:19:36,本科,1-3年,岗位职责：1、根据行业相关法规政策及公司对外风控标准，接待并及时、准确地处理客户投诉；2、负责安抚客户情绪，必要时上门会签处理；3、根据《客诉处理规范》，负责中等级投诉、高等级投诉的全程处理、跟踪并及时上报，高危客诉谨慎及时处理，防范事态扩大；4、负责对已结案的投诉进行邮件处理，并做好分析记录；5、整理客诉名单信息，收集、分析典型客诉案例，并将相关资料备案存档，优化客诉处理流程，出具客诉周报；6、排查客服与客户沟通的情况，做好风险识别和合规要求强调；7、完成领导交办的其他协助工作； 任职要求：1、两年以上投资咨询行业工作经验；2、有较强的风险识别能力和防范处理能力；3、熟悉相关的法律法规，并能灵活加以运用；4、具备良好的分析判断能力、应变能力、语言表达能力，主观能动性强、协调能力和团队合作精神；5、本科及以上学历，熟练使用相关办公软件；工作地址：宁国路111号绿地汇方广场4号楼12F乘车路线：12号线宁国路4号口出 ,客诉专员,https://jobs.zhaopin.com/CC572190487J00418783401.htm,招1人,7K-9K
虹梅路,上海,妙小程少儿编程,CZ521287730,民营,2019-07-17 19:03:59,本科,1-3年,岗位职责:1. 负责Scratch课程研发，设计；2. 负责Scratch课程内容，大纲及课件的研发，主动改进教学方法，完善教学体系；3. 讲授并培训Scratch课程；4. 为新入职老师和在职老师提供师资培训。任职要求：1. 计算机、软件工程、师范类相关专业本科及以上学历；2. 一年以上Scratch研发及课程设计经验；3. 熟悉儿童教育方法，有少儿教育或研究经验者优先；4. 有STEAM课程教育开发工作经验者优先；5. 具有良好的沟通和口头表达能力；6. 具备较强的组织，计划，控制和协调能力。,课程设计/课程开发/教研,https://jobs.zhaopin.com/CC521287730J00394806205.htm,招2人,8K-12K
共和新路,上海-静安区,上海迈特园艺工具有限公司,CZ319616210,民营,2019-07-17 22:37:07,本科,不限,岗位职责：业务助理做起，通过协助业务主办的工作，学习订单的跟踪操作以及新老客户的开发维护；然后结合个人能力和意愿，晋升独立业务员。任职要求：1、国际贸易或商务英语相关专业本科以上学历，英语四级以上且听、说、读、写能力良好；2、熟悉国际贸易专业术语、运作流程及相关贸易政策法规；3、个性开朗，积极乐观，善于沟通，责任心强，人品诚实可信；4、可以接受无工作经验但可塑性强的应届毕业生。,外贸业务员,https://jobs.zhaopin.com/319616213250003.htm,招1人,6K-8K
长征,上海,上海天擎天拓信息技术股份有限公司,CZ143816550,民营,2019-07-17 20:24:30,本科,不限,工作职责：1、负责谷歌媒体竞价广告投放；2、为客户量身制订广告推广与投放策略，在投放过程中不断优化广告效果，达成客户要求的推广目标； 3、负责制作广告创意，包括广告文案及视频脚本创作；4、主动服务客户，解决客户问题，维护好客户关系；5、完成上级领导安排的其他工作。岗位要求： 1、全日制本科学历，英语，国际贸易等相关专业优先；2、有志于在互联网营销及数字广告方向发展；3、思维活跃脑洞大，有较强的分析能力、创意和文案功底；4、良好的抗压能力与客户服务意识；5、英语口语流利,谷歌sem优化师（英语）,https://jobs.zhaopin.com/CC143816555J00292591108.htm,招1人,6K-8K
